ProductId,UPC
"UA_9414416216015","9414416216015"
"UA_9414416216077","9414416216077"
"UA_9414416304729","9414416304729"
"UA_9414416304996","9414416304996"
"UA_9414416305009","9414416305009"
"UA_9414416305528","9414416305528"
"UA_9414416404108","9414416404108"
"UA_9414416508158","9414416508158"
"UA_9414416941115","9414416941115"
"UA_9414498315507","9414498315507"
"UA_9414498400265","9414498400265"
"UA_9414498400630","9414498400630"
"UA_9414498401033","9414498401033"
"UA_9414505300724","9414505300724"
"UA_9414505391944","9414505391944"
"UA_9414505392163","9414505392163"
"UA_9414505394082","9414505394082"
"UA_9414505501336","9414505501336"
"UA_9414505957010","9414505957010"
"UA_9414505967033","9414505967033"
"UA_9414505973041","9414505973041"
"UA_9414505987031","9414505987031"
"UA_9414505990000","9414505990000"
"UA_9414603201107","9414603201107"
"UA_9414603430026","9414603430026"
"UA_9415305087457","9415305087457"
"UA_9415305120994","9415305120994"
"UA_9415305123087","9415305123087"
"UA_9415305127092","9415305127092"
"UA_9415305227983","9415305227983"
"UA_9415305327379","9415305327379"
"UA_9415305379354","9415305379354"
"UA_9415305436057","9415305436057"
"UA_9415305492817","9415305492817"
"UA_9415498999131","9415498999131"
"UA_9415503001088","9415503001088"
"UA_9415516105100","9415516105100"
"UA_9415516111019","9415516111019"
"UA_9415516111101","9415516111101"
"UA_9415516400144","9415516400144"
"UA_9415516400373","9415516400373"
"UA_9415516400380","9415516400380"
"UA_9415549801604","9415549801604"
"UA_9415549802601","9415549802601"
"UA_9415549805602","9415549805602"
"UA_9415549808191","9415549808191"
"UA_9415549809679","9415549809679"
"UA_9415549811610","9415549811610"
"UA_9415549814635","9415549814635"
"UA_9415549816608","9415549816608"
"UA_9415549816622","9415549816622"
"UA_9415549825617","9415549825617"
"UA_9415850005081","9415850005081"
"UA_9415850021982","9415850021982"
"UA_9415850024006","9415850024006"
"UA_9415850029995","9415850029995"
"UA_9415850045018","9415850045018"
"UA_9415850046077","9415850046077"
"UA_9415850048040","9415850048040"
"UA_9415850050029","9415850050029"
"UA_9416040000046","9416040000046"
"UA_9416040000183","9416040000183"
"UA_9416040000534","9416040000534"
"UA_9416040100012","9416040100012"
"UA_9416040100036","9416040100036"
"UA_9416208054232","9416208054232"
"UA_9416208100212","9416208100212"
"UA_9416208100274","9416208100274"
"UA_9416208150419","9416208150419"
"UA_9416208200325","9416208200325"
"UA_9416264003113","9416264003113"
"UA_9416264003212","9416264003212"
"UA_9416264003410","9416264003410"
"UA_9416264003519","9416264003519"
"UA_9416264005216","9416264005216"
"UA_9416264005414","9416264005414"
"UA_9416264006718","9416264006718"
"UA_9416264009115","9416264009115"
"UA_9416264009214","9416264009214"
"UA_9416264015116","9416264015116"
"UA_9416264015512","9416264015512"
"UA_9416264015918","9416264015918"
"UA_9416264441007","9416264441007"
"UA_9416314007207","9416314007207"
"UA_9416344001183","9416344001183"
"UA_9416500030095","9416500030095"
"UA_9416500040032","9416500040032"
"UA_9416500090327","9416500090327"
"UA_9416504004559","9416504004559"
"UA_9416504004627","9416504004627"
"UA_9416504006126","9416504006126"
"UA_9416504008038","9416504008038"
"UA_9416564981012","9416564981012"
"UA_9416564981029","9416564981029"
"UA_9416621212080","9416621212080"
"UA_9416621217085","9416621217085"
"UA_9416621309056","9416621309056"
"UA_9416621903308","9416621903308"
"UA_9416623000432","9416623000432"
"UA_9416623230303","9416623230303"
"UA_9416623330348","9416623330348"
"UA_9416623430468","9416623430468"
"UA_9416623467068","9416623467068"
"UA_9416623480463","9416623480463"
"UA_9416827001020","9416827001020"
"UA_9416827004021","9416827004021"
"UA_9416827011012","9416827011012"
"UA_9416917110342","9416917110342"
"UA_9416917120860","9416917120860"
"UA_9416917130869","9416917130869"
"UA_9416917161269","9416917161269"
"UA_9416917330085","9416917330085"
"UA_9416917660854","9416917660854"
"UA_9416917661035","9416917661035"
"UA_9416932000420","9416932000420"
"UA_9416932000482","9416932000482"
"UA_9416932000512","9416932000512"
"UA_9416932000611","9416932000611"
"UA_9416932000659","9416932000659"
"UA_9416932000741","9416932000741"
"UA_9416932001076","9416932001076"
"UA_9417654021175","9417654021175"
"UA_9417654021199","9417654021199"
"UA_9417654021205","9417654021205"
"UA_9417654021212","9417654021212"
"UA_9417654021755","9417654021755"
"UA_9417654041128","9417654041128"
"UA_9417676808044","9417676808044"
"UA_9417692080011","9417692080011"
"UA_9417692200747","9417692200747"
"UA_9417692201010","9417692201010"
"UA_9417692201171","9417692201171"
"UA_9417692201287","9417692201287"
"UA_9417692201317","9417692201317"
"UA_9417692420114","9417692420114"
"UA_9417955616490","9417955616490"
"UA_9417955616520","9417955616520"
"UA_9417955616582","9417955616582"
"UA_9417955616735","9417955616735"
"UA_9418066009843","9418066009843"
"UA_9418076000304","9418076000304"
"UA_9418076000656","9418076000656"
"UA_9418076001158","9418076001158"
"UA_9418076001301","9418076001301"
"UA_9418076002469","9418076002469"
"UA_9418165002608","9418165002608"
"UA_9418165223034","9418165223034"
"UA_9418165331012","9418165331012"
"UA_9418165551014","9418165551014"
"UA_9418165771016","9418165771016"
"UA_9418165901604","9418165901604"
"UA_9418165902618","9418165902618"
"UA_9418165903608","9418165903608"
"UA_9418165903615","9418165903615"
"UA_9418165903622","9418165903622"
"UA_9418165904605","9418165904605"
"UA_9418408030016","9418408030016"
"UA_9418408030214","9418408030214"
"UA_9418408050014","9418408050014"
"UA_9418530012034","9418530012034"
"UA_9418579070019","9418579070019"
"UA_9418579070033","9418579070033"
"UA_9418579070057","9418579070057"
"UA_9418579070064","9418579070064"
"UA_9418579070071","9418579070071"
"UA_9418579070088","9418579070088"
"UA_9418579070095","9418579070095"
"UA_9418587630014","9418587630014"
"UA_9418587660981","9418587660981"
"UA_9418587845081","9418587845081"
"UA_9418594001265","9418594001265"
"UA_9418666006297","9418666006297"
"UA_9418953106082","9418953106082"
"UA_9418953112052","9418953112052"
"UA_9419006100910","9419006100910"
"UA_9419031001206","9419031001206"
"UA_9419031001268","9419031001268"
"UA_9419031001305","9419031001305"
"UA_9419031001329","9419031001329"
"UA_9419031001343","9419031001343"
"UA_9419031001367","9419031001367"
"UA_9419031001381","9419031001381"
"UA_9419031001404","9419031001404"
"UA_9419031001428","9419031001428"
"UA_9419031002043","9419031002043"
"UA_9419031002067","9419031002067"
"UA_9419031002104","9419031002104"
"UA_9419031002272","9419031002272"
"UA_9419031002470","9419031002470"
"UA_9419031088863","9419031088863"
"UA_9419056110112","9419056110112"
"UA_9419056110150","9419056110150"
"UA_9419106040055","9419106040055"
"UA_9419227004059","9419227004059"
"UA_9419227004110","9419227004110"
"UA_9419227005100","9419227005100"
"UA_9419227005148","9419227005148"
"UA_9419227005162","9419227005162"
"UA_9419227005186","9419227005186"
"UA_9419227005193","9419227005193"
"UA_9419227005247","9419227005247"
"UA_9419227005292","9419227005292"
"UA_9419227005315","9419227005315"
"UA_9419227006275","9419227006275"
"UA_9419227008460","9419227008460"
"UA_9419227008736","9419227008736"
"UA_9419371005094","9419371005094"
"UA_9419453001006","9419453001006"
"UA_9419541030055","9419541030055"
"UA_9419583102024","9419583102024"
"UA_9419583112016","9419583112016"
"UA_9419583132021","9419583132021"
"UA_9419583152012","9419583152012"
"UA_9419583182026","9419583182026"
"UA_9419593002703","9419593002703"
"UA_9419593006107","9419593006107"
"UA_9419663000141","9419663000141"
"UA_9419663010997","9419663010997"
"UA_9419663017996","9419663017996"
"UA_9419663020002","9419663020002"
"UA_9421002700001","9421002700001"
"UA_9421002700506","9421002700506"
"UA_9421002701022","9421002701022"
"UA_9421002702029","9421002702029"
"UA_9421002706003","9421002706003"
"UA_9421003130012","9421003130012"
"UA_9421003130067","9421003130067"
"UA_9421003139978","9421003139978"
"UA_9421003813007","9421003813007"
"UA_9421003813106","9421003813106"
"UA_9421003813151","9421003813151"
"UA_9421003813205","9421003813205"
"UA_9421003813298","9421003813298"
"UA_9421003813304","9421003813304"
"UA_9421003813403","9421003813403"
"UA_9421003813458","9421003813458"
"UA_9421003813502","9421003813502"
"UA_9421003813533","9421003813533"
"UA_9421003813908","9421003813908"
"UA_9421003814004","9421003814004"
"UA_9421003814103","9421003814103"
"UA_9421003814158","9421003814158"
"UA_9421003814202","9421003814202"
"UA_9421003814264","9421003814264"
"UA_9421003814301","9421003814301"
"UA_9421003814356","9421003814356"
"UA_9421003814394","9421003814394"
"UA_9421003814400","9421003814400"
"UA_9421003814509","9421003814509"
"UA_9421003814653","9421003814653"
"UA_9421003816176","9421003816176"
"UA_9421003816206","9421003816206"
"UA_9421003816237","9421003816237"
"UA_9421003816985","9421003816985"
"UA_9421003817043","9421003817043"
"UA_9421003817470","9421003817470"
"UA_9421003817531","9421003817531"
"UA_9421003818132","9421003818132"
"UA_9421003818217","9421003818217"
"UA_9421003819368","9421003819368"
"UA_9421003819955","9421003819955"
"UA_9421004550598","9421004550598"
"UA_9421004550635","9421004550635"
"UA_9421004797023","9421004797023"
"UA_9421004798020","9421004798020"
"UA_9421004799041","9421004799041"
"UA_9421005860320","9421005860320"
"UA_9421005860337","9421005860337"
"UA_9421008300397","9421008300397"
"UA_9421008300564","9421008300564"
"UA_9421008300571","9421008300571"
"UA_9421008300595","9421008300595"
"UA_9421008300649","9421008300649"
"UA_9421008300694","9421008300694"
"UA_9421008300717","9421008300717"
"UA_9421008300731","9421008300731"
"UA_9421008300748","9421008300748"
"UA_9421008300762","9421008300762"
"UA_9421008300779","9421008300779"
"UA_9421008300793","9421008300793"
"UA_9421008300809","9421008300809"
"UA_9421008350033","9421008350033"
"UA_9421008351023","9421008351023"
"UA_9421008351559","9421008351559"
"UA_9421009900817","9421009900817"
"UA_9421010231603","9421010231603"
"UA_9421011570695","9421011570695"
"UA_9421013114019","9421013114019"
"UA_9421013114026","9421013114026"
"UA_9421013114057","9421013114057"
"UA_9421013114064","9421013114064"
"UA_9421013114071","9421013114071"
"UA_9421013114095","9421013114095"
"UA_9421013114118","9421013114118"
"UA_9421013421025","9421013421025"
"UA_9421013421650","9421013421650"
"UA_9421013421711","9421013421711"
"UA_9421013883403","9421013883403"
"UA_9421013883434","9421013883434"
"UA_9421013883458","9421013883458"
"UA_9421013883717","9421013883717"
"UA_9421018070013","9421018070013"
"UA_9421018070396","9421018070396"
"UA_9421018070563","9421018070563"
"UA_9421018070631","9421018070631"
"UA_9421018070945","9421018070945"
"UA_9421018110016","9421018110016"
"UA_9421018436406","9421018436406"
"UA_9421019370020","9421019370020"
"UA_9421019370075","9421019370075"
"UA_9421019370228","9421019370228"
"UA_9421019370723","9421019370723"
"UA_9421022451204","9421022451204"
"UA_9421022960713","9421022960713"
"UA_9421022960720","9421022960720"
"UA_9421022960744","9421022960744"
"UA_9421022960751","9421022960751"
"UA_9421022960768","9421022960768"
"UA_9421022960799","9421022960799"
"UA_9421022960812","9421022960812"
"UA_9421022960829","9421022960829"
"UA_9421022960836","9421022960836"
"UA_9421022960843","9421022960843"
"UA_9421022960850","9421022960850"
"UA_9421022960881","9421022960881"
"UA_9421022960898","9421022960898"
"UA_9421022960904","9421022960904"
"UA_9421022960911","9421022960911"
"UA_9421022960935","9421022960935"
"UA_9421024240011","9421024240011"
"UA_9421025020025","9421025020025"
"UA_9421025020087","9421025020087"
"UA_9421025020247","9421025020247"
"UA_9421025020452","9421025020452"
"UA_9421025021510","9421025021510"
"UA_9421025022593","9421025022593"
"UA_9421025023644","9421025023644"
"UA_9421025024887","9421025024887"
"UA_9421026190444","9421026190444"
"UA_9421030210473","9421030210473"
"UA_9421030210497","9421030210497"
"UA_9421030211005","9421030211005"
"UA_9421030211265","9421030211265"
"UA_9421030211517","9421030211517"
"UA_9421030211531","9421030211531"
"UA_9421030211555","9421030211555"
"UA_9421900026166","9421900026166"
"UA_9421900026173","9421900026173"
"UA_9421900191062","9421900191062"
"UA_9421900271139","9421900271139"
"UA_9421900670024","9421900670024"
"UA_9421900670079","9421900670079"
"UA_9421900670086","9421900670086"
"UA_9421900687008","9421900687008"
"UA_9421900687015","9421900687015"
"UA_9421900687039","9421900687039"
"UA_9421900687046","9421900687046"
"UA_9421900687206","9421900687206"
"UA_9421900687213","9421900687213"
"UA_9421900687220","9421900687220"
"UA_9421900849086","9421900849086"
"UA_9421900849093","9421900849093"
"UA_9421900849109","9421900849109"
"UA_9421900849123","9421900849123"
"UA_9421900849130","9421900849130"
"UA_9421901115029","9421901115029"
"UA_9421901115050","9421901115050"
"UA_9421901115265","9421901115265"
"UA_9421901115852","9421901115852"
"UA_9421901116200","9421901116200"
"UA_9421901116217","9421901116217"
"UA_9421901182014","9421901182014"
"UA_9421901182021","9421901182021"
"UA_9421901182038","9421901182038"
"UA_9421901182045","9421901182045"
"UA_9421901182052","9421901182052"
"UA_9421901182069","9421901182069"
"UA_9421901182076","9421901182076"
"UA_9421901182083","9421901182083"
"UA_9421901182106","9421901182106"
"UA_9421901182113","9421901182113"
"UA_9421901182120","9421901182120"
"UA_9421901182137","9421901182137"
"UA_9421901182144","9421901182144"
"UA_9421901182175","9421901182175"
"UA_9421901182182","9421901182182"
"UA_9421901182212","9421901182212"
"UA_9421901182229","9421901182229"
"UA_9421901182243","9421901182243"
"UA_9421901182267","9421901182267"
"UA_9421901182335","9421901182335"
"UA_9421901182366","9421901182366"
"UA_9421901182380","9421901182380"
"UA_9421901182434","9421901182434"
"UA_9421901182441","9421901182441"
"UA_9421901182465","9421901182465"
"UA_9421901182496","9421901182496"
"UA_9421901182564","9421901182564"
"UA_9421901182595","9421901182595"
"UA_9421901182601","9421901182601"
"UA_9421901182618","9421901182618"
"UA_9421901182625","9421901182625"
"UA_9421901182632","9421901182632"
"UA_9421901182649","9421901182649"
"UA_9421901182656","9421901182656"
"UA_9421901182663","9421901182663"
"UA_9421901182687","9421901182687"
"UA_9421901182694","9421901182694"
"UA_9421901182700","9421901182700"
"UA_9421901610005","9421901610005"
"UA_9421901610098","9421901610098"
"UA_9421901610104","9421901610104"
"UA_9421901610401","9421901610401"
"UA_9421901610500","9421901610500"
"UA_9421901669003","9421901669003"
"UA_9421901690007","9421901690007"
"UA_9421901690014","9421901690014"
"UA_9421901690021","9421901690021"
"UA_9421901690038","9421901690038"
"UA_9421901690045","9421901690045"
"UA_9421901690052","9421901690052"
"UA_9421901690076","9421901690076"
"UA_9421901925017","9421901925017"
"UA_9421901925062","9421901925062"
"UA_9421901925116","9421901925116"
"UA_9421901925147","9421901925147"
"UA_9421901925161","9421901925161"
"UA_9421901925215","9421901925215"
"UA_9421901925260","9421901925260"
"UA_9421901925314","9421901925314"
"UA_9421901925369","9421901925369"
"UA_9421901925413","9421901925413"
"UA_9421901927004","9421901927004"
"UA_9421901927301","9421901927301"
"UA_9421901947002","9421901947002"
"UA_9421901947040","9421901947040"
"UA_9421901947187","9421901947187"
"UA_9421901947194","9421901947194"
"UA_9421901947996","9421901947996"
"UA_9421902095269","9421902095269"
"UA_9421902131004","9421902131004"
"UA_9421902131028","9421902131028"
"UA_9421902131059","9421902131059"
"UA_9421902131073","9421902131073"
"UA_9421902180019","9421902180019"
"UA_9501101020016","9501101020016"
"UA_9622175041018","9622175041018"
"UA_9885460014276","9885460014276"
"UE_00406192","00406192"
"UE_00406208","00406208"
"UE_00406215","00406215"
"UE_00412650","00412650"
"UE_00513418","00513418"
"UE_00535533","00535533"
"UE_00536363","00536363"
"UE_00537957","00537957"
"UE_00552967","00552967"
"UE_00593366","00593366"
"UE_00593373","00593373"
"UE_00603652","00603652"
"UE_00629331","00629331"
"UE_00634632","00634632"
"UE_00640091","00640091"
"UE_00643252","00643252"
"UE_00645065","00645065"
"UE_00647274","00647274"
"UE_00668156","00668156"
"UE_00668910","00668910"
"UE_00855064","00855064"
"UE_00855590","00855590"
"UE_00926133","00926133"
"UE_00933216","00933216"
"UE_00935128","00935128"
"UE_00941204","00941204"
"UE_00952323","00952323"
"UE_00959094","00959094"
"UE_00974226","00974226"
"UE_00977807","00977807"
"UE_00993241","00993241"
"UE_00994859","00994859"
"UE_04081555","04081555"
"UE_04104889","04104889"
"UE_08209618","08209618"
"UE_08500229","08500229"
"UE_08500520","08500520"
"UE_08500627","08500627"
"UE_08500724","08500724"
"UE_08500928","08500928"
"UE_08501024","08501024"
"UE_08501422","08501422"
"UE_08501523","08501523"
"UE_08501626","08501626"
"UE_08501723","08501723"
"UE_08501820","08501820"
"UE_08502023","08502023"
"UE_08502120","08502120"
"UE_08502227","08502227"
"UE_08502326","08502326"
"UE_08502421","08502421"
"UE_08502528","08502528"
"UE_08502625","08502625"
"UE_08502722","08502722"
"UE_08502926","08502926"
"UE_08504021","08504021"
"UE_08504225","08504225"
"UE_08505026","08505026"
"UE_08505127","08505127"
"UE_08505321","08505321"
"UE_08505428","08505428"
"UE_08505525","08505525"
"UE_08505622","08505622"
"UE_08505729","08505729"
"UE_08505923","08505923"
"UE_08506223","08506223"
"UE_08506320","08506320"
"UE_08506622","08506622"
"UE_08506825","08506825"
"UE_08506922","08506922"
"UE_08507129","08507129"
"UE_08507228","08507228"
"UE_08507523","08507523"
"UE_08507620","08507620"
"UE_08507824","08507824"
"UE_08508328","08508328"
"UE_08508629","08508629"
"UE_08509521","08509521"
"UE_08509628","08509628"
"UE_08509725","08509725"
"UE_08509822","08509822"
"UE_08509929","08509929"
"UE_08510022","08510022"
"UE_08510129","08510129"
"UE_08510208","08510208"
"UE_08510420","08510420"
"UE_08510527","08510527"
"UE_08510624","08510624"
"UE_08510723","08510723"
"UE_08510828","08510828"
"UE_08511128","08511128"
"UE_08511429","08511429"
"UE_08511623","08511623"
"UE_08511720","08511720"
"UE_08511827","08511827"
"UE_08513223","08513223"
"UE_08513320","08513320"
"UE_08513427","08513427"
"UE_08515522","08515522"
"UE_08515902","08515902"
"UE_08517627","08517627"
"UE_08520825","08520825"
"UE_08521034","08521034"
"UE_08521602","08521602"
"UE_08521727","08521727"
"UE_08521826","08521826"
"UE_08521921","08521921"
"UE_08522009","08522009"
"UE_08522027","08522027"
"UE_08522920","08522920"
"UE_08523901","08523901"
"UE_08524900","08524900"
"UE_08525006","08525006"
"UE_08525103","08525103"
"UE_08526908","08526908"
"UE_08544205","08544205"
"UE_08550109","08550109"
"UE_08552107","08552107"
"UE_08552806","08552806"
"UE_08553708","08553708"
"UE_08554202","08554202"
"UE_08555502","08555502"
"UE_08557209","08557209"
"UE_08557306","08557306"
"UE_08557908","08557908"
"UE_08558004","08558004"
"UE_08560300","08560300"
"UE_08560407","08560407"
"UE_08560601","08560601"
"UE_08561804","08561804"
"UE_08565305","08565305"
"UE_08569408","08569408"
"UE_08571306","08571306"
"UE_08571607","08571607"
"UE_08571801","08571801"
"UE_08571908","08571908"
"UE_08572101","08572101"
"UE_08572907","08572907"
"UE_08574303","08574303"
"UE_08574808","08574808"
"UE_08582807","08582807"
"UE_08586007","08586007"
"UE_08586104","08586104"
"UE_08588607","08588607"
"UE_08589509","08589509"
"UE_08596800","08596800"
"UE_08597100","08597100"
"UE_10781277","10781277"
"UE_20071165","20071165"
"UE_23416529","23416529"
"UE_25012415","25012415"
"UE_40696836","40696836"
"UE_40696874","40696874"
"UE_80367406","80367406"
"UA_000309515038","000309515038"
"UA_000309515045","000309515045"
"UA_000400203940","000400203940"
"UA_000513072891","000513072891"
"UA_000513072907","000513072907"
"UA_000513072914","000513072914"
"UA_000513072921","000513072921"
"UA_000513072938","000513072938"
"UA_000513072945","000513072945"
"UA_000513072952","000513072952"
"UA_000513073072","000513073072"
"UA_000570008109","000570008109"
"UA_000570010072","000570010072"
"UA_000570262051","000570262051"
"UA_000570710071","000570710071"
"UA_008143470018","008143470018"
"UA_009016013011","009016013011"
"UA_009016013028","009016013028"
"UA_009016013165","009016013165"
"UA_009016013172","009016013172"
"UA_009016013196","009016013196"
"UA_009016013219","009016013219"
"UA_009016013233","009016013233"
"UA_009016013349","009016013349"
"UA_009016013387","009016013387"
"UA_009016013417","009016013417"
"UA_009016013479","009016013479"
"UA_009016013561","009016013561"
"UA_009016013585","009016013585"
"UA_009016013769","009016013769"
"UA_009016013790","009016013790"
"UA_009016013820","009016013820"
"UA_009016013844","009016013844"
"UA_009016013882","009016013882"
"UA_009016013943","009016013943"
"UA_009016013998","009016013998"
"UA_009016014025","009016014025"
"UA_009016014032","009016014032"
"UA_009016014063","009016014063"
"UA_009016014070","009016014070"
"UA_009016014094","009016014094"
"UA_009016014100","009016014100"
"UA_009016014117","009016014117"
"UA_009016014186","009016014186"
"UA_009016014223","009016014223"
"UA_009016014230","009016014230"
"UA_009016014247","009016014247"
"UA_009016014254","009016014254"
"UA_009016014278","009016014278"
"UA_009016014285","009016014285"
"UA_009016014292","009016014292"
"UA_009016014384","009016014384"
"UA_009016014643","009016014643"
"UA_009016014650","009016014650"
"UA_009016014674","009016014674"
"UA_009016014728","009016014728"
"UA_009016014889","009016014889"
"UA_009016014896","009016014896"
"UA_009016014902","009016014902"
"UA_009016014971","009016014971"
"UA_009016014988","009016014988"
"UA_009016014995","009016014995"
"UA_009016015008","009016015008"
"UA_009016015015","009016015015"
"UA_009016015022","009016015022"
"UA_009016015039","009016015039"
"UA_009016015046","009016015046"
"UA_009016015060","009016015060"
"UA_009016015107","009016015107"
"UA_009016015114","009016015114"
"UA_009016015121","009016015121"
"UA_009016015138","009016015138"
"UA_009016015145","009016015145"
"UA_009016015152","009016015152"
"UA_009016015169","009016015169"
"UA_009016015213","009016015213"
"UA_009016015237","009016015237"
"UA_009016015244","009016015244"
"UA_009016015251","009016015251"
"UA_009016015305","009016015305"
"UA_009016015336","009016015336"
"UA_009016015350","009016015350"
"UA_009016015374","009016015374"
"UA_009016015381","009016015381"
"UA_009016015916","009016015916"
"UA_009016015923","009016015923"
"UA_009016015930","009016015930"
"UA_009016015947","009016015947"
"UA_009016015954","009016015954"
"UA_009016016357","009016016357"
"UA_009016016579","009016016579"
"UA_009016016586","009016016586"
"UA_009016016630","009016016630"
"UA_009016017187","009016017187"
"UA_009016017194","009016017194"
"UA_009016017224","009016017224"
"UA_009016017385","009016017385"
"UA_009016017446","009016017446"
"UA_009016017576","009016017576"
"UA_009016017712","009016017712"
"UA_009016017729","009016017729"
"UA_009016017736","009016017736"
"UA_009016017811","009016017811"
"UA_009016017866","009016017866"
"UA_009016017972","009016017972"
"UA_009016017989","009016017989"
"UA_009016018108","009016018108"
"UA_009016018511","009016018511"
"UA_009016018542","009016018542"
"UA_009016018559","009016018559"
"UA_009016019204","009016019204"
"UA_009016019211","009016019211"
"UA_009016019273","009016019273"
"UA_009016019310","009016019310"
"UA_009016019334","009016019334"
"UA_009016019747","009016019747"
"UA_009016019754","009016019754"
"UA_009016019761","009016019761"
"UA_009016019815","009016019815"
"UA_009016019938","009016019938"
"UA_009016142247","009016142247"
"UA_010391100371","010391100371"
"UA_010391100753","010391100753"
"UA_010725994003","010725994003"
"UA_011034013058","011034013058"
"UA_011034013454","011034013454"
"UA_011034410031","011034410031"
"UA_011034410048","011034410048"
"UA_011034410055","011034410055"
"UA_011034410079","011034410079"
"UA_011034410086","011034410086"
"UA_011034410192","011034410192"
"UA_011034420030","011034420030"
"UA_011034420047","011034420047"
"UA_011034420054","011034420054"
"UA_011034420078","011034420078"
"UA_011034420191","011034420191"
"UA_011034430046","011034430046"
"UA_011034430053","011034430053"
"UA_011034503900","011034503900"
"UA_011034505003","011034505003"
"UA_011034505010","011034505010"
"UA_011034981012","011034981012"
"UA_011034981029","011034981029"
"UA_011152243665","011152243665"
"UA_011152851594","011152851594"
"UA_011170800208","011170800208"
"UA_011170800215","011170800215"
"UA_011170800222","011170800222"
"UA_011170800239","011170800239"
"UA_011170800246","011170800246"
"UA_011170800253","011170800253"
"UA_011170800260","011170800260"
"UA_011170800277","011170800277"
"UA_011170800284","011170800284"
"UA_011170800291","011170800291"
"UA_011170800307","011170800307"
"UA_011170800314","011170800314"
"UA_011170800321","011170800321"
"UA_011170800338","011170800338"
"UA_011170800345","011170800345"
"UA_011170800352","011170800352"
"UA_011170800376","011170800376"
"UA_011170800420","011170800420"
"UA_011170800475","011170800475"
"UA_011210000216","011210000216"
"UA_011210001527","011210001527"
"UA_011311779011","011311779011"
"UA_011311779028","011311779028"
"UA_011699012403","011699012403"
"UA_011699012847","011699012847"
"UA_011699113209","011699113209"
"UA_011699124038","011699124038"
"UA_011711190126","011711190126"
"UA_011711190393","011711190393"
"UA_011711190591","011711190591"
"UA_011711190874","011711190874"
"UA_011711190904","011711190904"
"UA_011711190928","011711190928"
"UA_011711190959","011711190959"
"UA_011711190997","011711190997"
"UA_011711191024","011711191024"
"UA_011711881543","011711881543"
"UA_012086242915","012086242915"
"UA_012086299919","012086299919"
"UA_012086300318","012086300318"
"UA_012086304514","012086304514"
"UA_012086472015","012086472015"
"UA_012086472114","012086472114"
"UA_012086472213","012086472213"
"UA_012086472312","012086472312"
"UA_012086511011","012086511011"
"UA_012086511110","012086511110"
"UA_012086942310","012086942310"
"UA_012086942419","012086942419"
"UA_012086942518","012086942518"
"UA_012086942716","012086942716"
"UA_012346501004","012346501004"
"UA_012484040458","012484040458"
"UA_012484050013","012484050013"
"UA_012484111127","012484111127"
"UA_012484111134","012484111134"
"UA_012484111141","012484111141"
"UA_012484300026","012484300026"
"UA_012484300125","012484300125"
"UA_012484523029","012484523029"
"UA_012484523036","012484523036"
"UA_012484523043","012484523043"
"UA_012484523050","012484523050"
"UA_012484523401","012484523401"
"UA_012976001431","012976001431"
"UA_012976009444","012976009444"
"UA_013022000217","013022000217"
"UA_013022000224","013022000224"
"UA_013022000231","013022000231"
"UA_013022000248","013022000248"
"UA_013022000408","013022000408"
"UA_013022000415","013022000415"
"UA_013736101965","013736101965"
"UA_013757817326","013757817326"
"UA_013757817425","013757817425"
"UA_013757817524","013757817524"
"UA_013757817623","013757817623"
"UA_013757817722","013757817722"
"UA_013900000018","013900000018"
"UA_013900000025","013900000025"
"UA_013900000049","013900000049"
"UA_013900000094","013900000094"
"UA_013900000117","013900000117"
"UA_013900000155","013900000155"
"UA_013900000216","013900000216"
"UA_013900000223","013900000223"
"UA_013900000230","013900000230"
"UA_013900000629","013900000629"
"UA_013900001107","013900001107"
"UA_013964133226","013964133226"
"UA_013964133233","013964133233"
"UA_013964133240","013964133240"
"UA_013964151381","013964151381"
"UA_013964151398","013964151398"
"UA_013964201901","013964201901"
"UA_013964201925","013964201925"
"UA_013964210569","013964210569"
"UA_013964222203","013964222203"
"UA_013964222227","013964222227"
"UA_013964222241","013964222241"
"UA_013964222265","013964222265"
"UA_013964222289","013964222289"
"UA_013964222302","013964222302"
"UA_013964514704","013964514704"
"UA_013964514711","013964514711"
"UA_013964514728","013964514728"
"UA_013964514735","013964514735"
"UA_013964514742","013964514742"
"UA_013964514759","013964514759"
"UA_013964514766","013964514766"
"UA_013964514780","013964514780"
"UA_013964514797","013964514797"
"UA_013964514803","013964514803"
"UA_013964514827","013964514827"
"UA_013964514841","013964514841"
"UA_013964514865","013964514865"
"UA_013964514889","013964514889"
"UA_013964514896","013964514896"
"UA_013964695649","013964695649"
"UA_013964729702","013964729702"
"UA_013964729726","013964729726"
"UA_013964820294","013964820294"
"UA_013964927870","013964927870"
"UA_014399113227","014399113227"
"UA_014399335445","014399335445"
"UA_014750000043","014750000043"
"UA_014800511345","014800511345"
"UA_014800512748","014800512748"
"UA_014800512755","014800512755"
"UA_014800513240","014800513240"
"UA_014800516470","014800516470"
"UA_014800523225","014800523225"
"UA_014800533309","014800533309"
"UA_015021100011","015021100011"
"UA_015021100028","015021100028"
"UA_015021100035","015021100035"
"UA_015021100066","015021100066"
"UA_015643237096","015643237096"
"UA_015643248580","015643248580"
"UA_015643253324","015643253324"
"UA_015643255144","015643255144"
"UA_015643260957","015643260957"
"UA_015643419287","015643419287"
"UA_015643419294","015643419294"
"UA_015643470561","015643470561"
